,v54,v70,v104,v114,v32,v102_prime,v62,i12,v82_prime,v74_prime,v86,v64,v46,v56,v50_prime,v42,v68_prime,v52_prime,v86_prime,v28_prime,i8,v94_prime,v26,v26_prime,v58,v42_prime,v98,v110,v68,v106_prime,v110_prime,v34,v28,v40_prime,v62_prime,v100,v98_prime,v60_prime,v94,v46_prime,v84_prime,v114_prime,v38_prime,i4,v54_prime,i18,v80_prime,v88_prime,v56_prime,v112,v74,v102,v92_prime,v72,v30_prime,v90_prime,v36_prime,i24,v100_prime,v90,i20,v76,v44,v48,v96_prime,v104_prime,v50,v84,i14,v78_prime,i2,v82,v66,v78,v64_prime,v30,v70_prime,v108,v112_prime,v96,v108_prime,v36,i16,v34_prime,v92,v38,v32_prime,v52,v76_prime,v58_prime,v72_prime,v44_prime,v66_prime,v106,v60,i10,i6,v88,v40,v48_prime,i22,v80
218,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
219,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
220,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,1.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,1
221,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0,1,1,1.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
222,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,1.0,1,1.0,0
223,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
224,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,1.0,1,1.0,0
225,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0,1,1,1.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
226,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
227,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,1.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0,1,1.0,1
228,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0,1,1,0.0,1.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,0.0,1
229,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,1,1.0,0
230,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,1,1.0,0
231,0,0,0,1,1,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,1.0,1,1.0,1
232,1,1,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,0
233,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,1,1.0,0
234,0,0,1,0,0,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,0,1,1,1,1.0,1,1,0.0,1,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,1,1.0,1,0,1,1,0,1,1,1,1,1,1,1,0.0,1.0,1.0,1.0,1,1.0,1
235,0,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,0,0.0,1,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,1,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,1.0,1,1.0,1
236,0,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,0,1,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
237,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0,1,1,0.0,1.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1,0.0,1
238,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0,1,1,0.0,1.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,0.0,1
239,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,0.0,0
240,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0,1,1,0.0,1.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,0.0,1
241,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
242,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,0,1,1,1,0.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1,1.0,1
243,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,0,1,1,1,1.0,1,1,0.0,1,0,0,1,1,1.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1,1.0,1
244,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
245,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1,1.0,1
246,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,0.0,0,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0,1,1.0,1
247,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1,1.0,1
248,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,0,1.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0,1,1.0,1
249,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0,1,1,1.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1,1.0,1
250,0,0,0,0,0,1,0.0,1.0,1,1,1.0,1,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,0.0,1,0,0,1,1,0.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0,1,0.0,1
251,0,0,1,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,0.0,1,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,1,1.0,1
252,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,0.0,1.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,1,1.0,1
253,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,1,1.0,0
254,0,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,0,1,1,1,1.0,1,1,0.0,1,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,1,1,0,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,1,1.0,1
255,1,0,1,0,0,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,0,1,1,1,1.0,1,1,0.0,1,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,1.0,1,1.0,1
256,1,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,1.0,1,1.0,1
257,1,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,1.0,1,1.0,1
258,1,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,0,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
259,0,0,0,0,0,1,1.0,0.0,1,1,0.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,0,0,1,1,0.0,1.0,0.0,1,1.0,0,0,1,1,1,1,0.0,1,0,1,0,0.0,1,0,0,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,1,0.0,1
260,0,0,1,0,0,1,1.0,0.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,1,0,1,1,1,1.0,1.0,0.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,0,0.0,1,0,0,1,0,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,1,1.0,1
261,0,0,1,0,0,1,1.0,0.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,1,0,1,1,1,1.0,1.0,0.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,0,0.0,1,0,0,1,0,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,1,1.0,1
262,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0,1,1,0.0,1.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,0.0,1
263,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,0.0,0
264,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
265,1,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,0.0,1,0,1,1,1,0.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
266,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,1.0,1,1.0,0
267,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,0.0,0,0,1,1,1,0.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
268,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,0.0,0,0,1,1,1,0.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
269,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
270,1,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
271,1,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,1,1,1,1,1.0,1,1,0.0,1,0,1,1,1,1.0,0.0,1.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,0,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,1,1.0,1
272,1,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,0.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
